name,path,width,height,area,wall_count,wall_rate,box_count,box_rate,target_count,box_on_target_count,effective_box_count,effective_box_rate
"Sasquatch III_008","Assets/Resources/Levels/Sasquatch III/Sasquatch III_008.asset",11,12,132,53,0.401515,11,0.083333,11,1,10,0.075758
"Sasquatch III_009","Assets/Resources/Levels/Sasquatch III/Sasquatch III_009.asset",13,13,169,58,0.343195,17,0.100592,17,5,12,0.071006
"Sasquatch III_010","Assets/Resources/Levels/Sasquatch III/Sasquatch III_010.asset",17,11,187,36,0.192513,14,0.074866,14,2,12,0.064171
"Sasquatch III_011","Assets/Resources/Levels/Sasquatch III/Sasquatch III_011.asset",21,15,315,48,0.152381,29,0.092063,29,1,28,0.088889
"Sasquatch III_012","Assets/Resources/Levels/Sasquatch III/Sasquatch III_012.asset",10,16,160,63,0.39375,13,0.08125,13,0,13,0.08125
"Sasquatch III_013","Assets/Resources/Levels/Sasquatch III/Sasquatch III_013.asset",13,13,169,60,0.35503,17,0.100592,17,5,12,0.071006
"Sasquatch III_014","Assets/Resources/Levels/Sasquatch III/Sasquatch III_014.asset",15,9,135,48,0.355556,18,0.133333,18,2,16,0.118519
"Sasquatch III_015","Assets/Resources/Levels/Sasquatch III/Sasquatch III_015.asset",23,9,207,82,0.396135,16,0.077295,16,8,8,0.038647
"Sasquatch III_016","Assets/Resources/Levels/Sasquatch III/Sasquatch III_016.asset",11,11,121,52,0.429752,16,0.132231,16,4,12,0.099174
"Sasquatch III_017","Assets/Resources/Levels/Sasquatch III/Sasquatch III_017.asset",17,17,289,85,0.294118,24,0.083045,24,8,16,0.055363
"Sasquatch III_018","Assets/Resources/Levels/Sasquatch III/Sasquatch III_018.asset",15,15,225,92,0.408889,24,0.106667,24,0,24,0.106667
"Sasquatch III_019","Assets/Resources/Levels/Sasquatch III/Sasquatch III_019.asset",15,15,225,92,0.408889,24,0.106667,24,4,20,0.088889
"Sasquatch III_020","Assets/Resources/Levels/Sasquatch III/Sasquatch III_020.asset",13,13,169,61,0.360947,20,0.118343,20,0,20,0.118343
"Sasquatch III_021","Assets/Resources/Levels/Sasquatch III/Sasquatch III_021.asset",15,15,225,64,0.284445,22,0.097778,22,0,22,0.097778
"Sasquatch III_022","Assets/Resources/Levels/Sasquatch III/Sasquatch III_022.asset",17,17,289,96,0.33218,44,0.152249,44,4,40,0.138408
"Sasquatch III_023","Assets/Resources/Levels/Sasquatch III/Sasquatch III_023.asset",15,15,225,76,0.337778,32,0.142222,32,24,8,0.035556
"Sasquatch III_024","Assets/Resources/Levels/Sasquatch III/Sasquatch III_024.asset",17,15,255,88,0.345098,37,0.145098,37,15,22,0.086275
"Sasquatch III_025","Assets/Resources/Levels/Sasquatch III/Sasquatch III_025.asset",17,17,289,88,0.304498,34,0.117647,34,12,22,0.076125
"Sasquatch III_026","Assets/Resources/Levels/Sasquatch III/Sasquatch III_026.asset",17,17,289,68,0.235294,88,0.304498,88,16,72,0.249135
"Sasquatch III_027","Assets/Resources/Levels/Sasquatch III/Sasquatch III_027.asset",17,17,289,64,0.221453,84,0.290657,84,36,48,0.16609
"Sasquatch III_028","Assets/Resources/Levels/Sasquatch III/Sasquatch III_028.asset",17,17,289,108,0.373702,32,0.110727,32,0,32,0.110727
"Sasquatch III_029","Assets/Resources/Levels/Sasquatch III/Sasquatch III_029.asset",29,17,493,215,0.436106,36,0.073022,36,16,20,0.040568
"Sasquatch III_030","Assets/Resources/Levels/Sasquatch III/Sasquatch III_030.asset",30,17,510,192,0.376471,42,0.082353,42,0,42,0.082353
"Sasquatch III_031","Assets/Resources/Levels/Sasquatch III/Sasquatch III_031.asset",19,17,323,103,0.318885,34,0.105263,34,8,26,0.080495
"Sasquatch III_032","Assets/Resources/Levels/Sasquatch III/Sasquatch III_032.asset",21,17,357,123,0.344538,21,0.058824,21,0,21,0.058824
"Sasquatch III_033","Assets/Resources/Levels/Sasquatch III/Sasquatch III_033.asset",18,16,288,115,0.399306,14,0.048611,14,1,13,0.045139
"Sasquatch III_034","Assets/Resources/Levels/Sasquatch III/Sasquatch III_034.asset",20,18,360,128,0.355556,25,0.069444,25,9,16,0.044444
"Sasquatch III_035","Assets/Resources/Levels/Sasquatch III/Sasquatch III_035.asset",18,13,234,84,0.358974,18,0.076923,18,2,16,0.068376
"Sasquatch III_036","Assets/Resources/Levels/Sasquatch III/Sasquatch III_036.asset",27,17,459,124,0.270153,39,0.084967,39,7,32,0.069717
"Sasquatch III_037","Assets/Resources/Levels/Sasquatch III/Sasquatch III_037.asset",21,16,336,144,0.428571,30,0.089286,30,0,30,0.089286
"Sasquatch III_038","Assets/Resources/Levels/Sasquatch III/Sasquatch III_038.asset",18,13,234,93,0.397436,23,0.098291,23,20,3,0.012821
"Sasquatch III_039","Assets/Resources/Levels/Sasquatch III/Sasquatch III_039.asset",19,18,342,132,0.385965,11,0.032164,11,0,11,0.032164
"Sasquatch III_040","Assets/Resources/Levels/Sasquatch III/Sasquatch III_040.asset",29,17,493,178,0.361055,32,0.064909,32,10,22,0.044625
"Sasquatch III_041","Assets/Resources/Levels/Sasquatch III/Sasquatch III_041.asset",30,18,540,187,0.346296,22,0.040741,22,4,18,0.033333
"Sasquatch III_042","Assets/Resources/Levels/Sasquatch III/Sasquatch III_042.asset",25,17,425,176,0.414118,48,0.112941,48,20,28,0.065882
"Sasquatch III_043","Assets/Resources/Levels/Sasquatch III/Sasquatch III_043.asset",18,16,288,101,0.350694,18,0.0625,18,2,16,0.055556
"Sasquatch III_044","Assets/Resources/Levels/Sasquatch III/Sasquatch III_044.asset",17,17,289,64,0.221453,48,0.16609,48,16,32,0.110727
"Sasquatch III_045","Assets/Resources/Levels/Sasquatch III/Sasquatch III_045.asset",17,17,289,64,0.221453,48,0.16609,48,16,32,0.110727
"Sasquatch III_046","Assets/Resources/Levels/Sasquatch III/Sasquatch III_046.asset",27,15,405,113,0.279012,74,0.182716,74,21,53,0.130864
"Sasquatch III_047","Assets/Resources/Levels/Sasquatch III/Sasquatch III_047.asset",27,15,405,113,0.279012,68,0.167901,68,26,42,0.103704
"Sasquatch III_048","Assets/Resources/Levels/Sasquatch III/Sasquatch III_048.asset",27,17,459,186,0.405229,23,0.050109,23,0,23,0.050109
"Sasquatch III_049","Assets/Resources/Levels/Sasquatch III/Sasquatch III_049.asset",29,17,493,92,0.186613,152,0.308316,152,0,152,0.308316
"Sasquatch III_050","Assets/Resources/Levels/Sasquatch III/Sasquatch III_050.asset",29,18,522,220,0.421456,18,0.034483,18,0,18,0.034483
"Sasquatch IV_001","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_001.asset",11,10,110,44,0.4,3,0.027273,3,0,3,0.027273
"Sasquatch IV_002","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_002.asset",10,9,90,39,0.433333,4,0.044444,4,0,4,0.044444
"Sasquatch IV_003","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_003.asset",9,9,81,37,0.45679,4,0.049383,4,0,4,0.049383
"Sasquatch IV_004","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_004.asset",9,10,90,38,0.422222,8,0.088889,8,2,6,0.066667
"Sasquatch IV_005","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_005.asset",8,10,80,32,0.4,7,0.0875,7,3,4,0.05
"Sasquatch IV_006","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_006.asset",17,10,170,64,0.376471,6,0.035294,6,0,6,0.035294
"Sasquatch IV_007","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_007.asset",17,9,153,69,0.45098,10,0.065359,10,6,4,0.026144
"Sasquatch IV_008","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_008.asset",23,9,207,103,0.497585,4,0.019324,4,0,4,0.019324
"Sasquatch IV_009","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_009.asset",12,9,108,50,0.462963,6,0.055556,6,0,6,0.055556
"Sasquatch IV_010","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_010.asset",8,12,96,41,0.427083,7,0.072917,7,4,3,0.03125
"Sasquatch IV_011","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_011.asset",10,10,100,47,0.47,5,0.05,5,0,5,0.05
"Sasquatch IV_012","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_012.asset",10,14,140,60,0.428571,6,0.042857,6,1,5,0.035714
"Sasquatch IV_013","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_013.asset",12,12,144,56,0.388889,12,0.083333,12,4,8,0.055556
"Sasquatch IV_014","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_014.asset",11,11,121,44,0.363636,16,0.132231,16,12,4,0.033058
"Sasquatch IV_015","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_015.asset",11,11,121,52,0.429752,20,0.165289,20,8,12,0.099174
"Sasquatch IV_016","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_016.asset",13,13,169,72,0.426036,28,0.165681,28,8,20,0.118343
"Sasquatch IV_017","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_017.asset",15,15,225,64,0.284445,52,0.231111,52,0,52,0.231111
"Sasquatch IV_018","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_018.asset",17,17,289,112,0.387543,40,0.138408,40,20,20,0.069204
"Sasquatch IV_019","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_019.asset",11,10,110,50,0.454546,7,0.063636,7,3,4,0.036364
"Sasquatch IV_020","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_020.asset",13,10,130,52,0.4,12,0.092308,12,0,12,0.092308
"Sasquatch IV_021","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_021.asset",13,9,117,52,0.444444,8,0.068376,8,2,6,0.051282
"Sasquatch IV_022","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_022.asset",16,10,160,61,0.38125,9,0.05625,9,1,8,0.05
"Sasquatch IV_023","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_023.asset",12,11,132,49,0.371212,8,0.060606,8,1,7,0.05303
"Sasquatch IV_024","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_024.asset",16,13,208,67,0.322115,10,0.048077,10,0,10,0.048077
"Sasquatch IV_025","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_025.asset",17,12,204,84,0.411765,9,0.044118,9,1,8,0.039216
"Sasquatch IV_026","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_026.asset",14,11,154,61,0.396104,7,0.045455,7,0,7,0.045455
"Sasquatch IV_027","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_027.asset",13,14,182,68,0.373626,8,0.043956,8,0,8,0.043956
"Sasquatch IV_028","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_028.asset",15,16,240,84,0.35,15,0.0625,15,2,13,0.054167
"Sasquatch IV_029","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_029.asset",12,13,156,73,0.467949,9,0.057692,9,7,2,0.012821
"Sasquatch IV_030","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_030.asset",23,17,391,129,0.329923,17,0.043478,17,0,17,0.043478
"Sasquatch IV_031","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_031.asset",15,12,180,74,0.411111,24,0.133333,24,20,4,0.022222
"Sasquatch IV_032","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_032.asset",18,18,324,104,0.320988,28,0.08642,28,4,24,0.074074
"Sasquatch IV_033","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_033.asset",19,17,323,100,0.309598,32,0.099071,32,18,14,0.043344
"Sasquatch IV_034","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_034.asset",15,15,225,57,0.253333,20,0.088889,20,8,12,0.053333
"Sasquatch IV_035","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_035.asset",17,17,289,72,0.249135,40,0.138408,40,16,24,0.083045
"Sasquatch IV_036","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_036.asset",17,17,289,72,0.249135,40,0.138408,40,8,32,0.110727
"Sasquatch IV_037","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_037.asset",11,11,121,40,0.330579,12,0.099174,12,4,8,0.066116
"Sasquatch IV_038","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_038.asset",13,13,169,44,0.260355,20,0.118343,20,8,12,0.071006
"Sasquatch IV_039","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_039.asset",17,17,289,110,0.380623,36,0.124568,36,20,16,0.055363
"Sasquatch IV_040","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_040.asset",29,15,435,174,0.4,22,0.050575,22,6,16,0.036782
"Sasquatch IV_041","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_041.asset",15,15,225,109,0.484444,16,0.071111,16,0,16,0.071111
"Sasquatch IV_042","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_042.asset",19,15,285,122,0.42807,15,0.052632,15,1,14,0.049123
"Sasquatch IV_043","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_043.asset",25,17,425,140,0.329412,13,0.030588,13,1,12,0.028235
"Sasquatch IV_044","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_044.asset",31,16,496,212,0.427419,52,0.104839,52,6,46,0.092742
"Sasquatch IV_045","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_045.asset",23,15,345,119,0.344928,60,0.173913,60,20,40,0.115942
"Sasquatch IV_046","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_046.asset",27,17,459,132,0.287582,76,0.165577,76,32,44,0.095861
"Sasquatch IV_047","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_047.asset",29,17,493,125,0.25355,97,0.196755,97,23,74,0.150101
"Sasquatch IV_048","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_048.asset",29,17,493,178,0.361055,72,0.146045,72,20,52,0.105477
"Sasquatch IV_049","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_049.asset",31,17,527,172,0.326376,98,0.185958,98,36,62,0.117647
"Sasquatch IV_050","Assets/Resources/Levels/Sasquatch IV/Sasquatch IV_050.asset",30,18,540,219,0.405556,60,0.111111,60,0,60,0.111111
"Sasquatch IX_001","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_001.asset",16,8,128,66,0.515625,5,0.039063,5,1,4,0.03125
"Sasquatch IX_002","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_002.asset",11,11,121,60,0.495868,8,0.066116,8,2,6,0.049587
"Sasquatch IX_003","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_003.asset",11,9,99,36,0.363636,10,0.10101,10,6,4,0.040404
"Sasquatch IX_004","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_004.asset",10,8,80,35,0.4375,6,0.075,6,1,5,0.0625
"Sasquatch IX_005","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_005.asset",9,9,81,32,0.395062,5,0.061728,5,1,4,0.049383
"Sasquatch IX_006","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_006.asset",10,10,100,40,0.4,6,0.06,6,1,5,0.05
"Sasquatch IX_007","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_007.asset",8,12,96,44,0.458333,6,0.0625,6,0,6,0.0625
"Sasquatch IX_008","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_008.asset",14,14,196,60,0.306123,16,0.081633,16,13,3,0.015306
"Sasquatch IX_009","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_009.asset",20,9,180,73,0.405556,6,0.033333,6,0,6,0.033333
"Sasquatch IX_010","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_010.asset",15,10,150,73,0.486667,6,0.04,6,1,5,0.033333
"Sasquatch IX_011","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_011.asset",14,12,168,73,0.434524,7,0.041667,7,0,7,0.041667
"Sasquatch IX_012","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_012.asset",11,10,110,46,0.418182,5,0.045455,5,0,5,0.045455
"Sasquatch IX_013","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_013.asset",17,12,204,81,0.397059,5,0.02451,5,0,5,0.02451
"Sasquatch IX_014","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_014.asset",12,12,144,62,0.430556,5,0.034722,5,0,5,0.034722
"Sasquatch IX_015","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_015.asset",15,15,225,72,0.32,12,0.053333,12,4,8,0.035556
"Sasquatch IX_016","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_016.asset",11,13,143,51,0.356643,7,0.048951,7,1,6,0.041958
"Sasquatch IX_017","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_017.asset",12,8,96,42,0.4375,8,0.083333,8,0,8,0.083333
"Sasquatch IX_018","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_018.asset",10,11,110,44,0.4,10,0.090909,10,8,2,0.018182
"Sasquatch IX_019","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_019.asset",11,11,121,52,0.429752,10,0.082645,10,8,2,0.016529
"Sasquatch IX_020","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_020.asset",13,13,169,66,0.390533,14,0.08284,14,12,2,0.011834
"Sasquatch IX_021","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_021.asset",12,16,192,78,0.40625,17,0.088542,17,9,8,0.041667
"Sasquatch IX_022","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_022.asset",11,11,121,62,0.512397,8,0.066116,8,0,8,0.066116
"Sasquatch IX_023","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_023.asset",13,14,182,54,0.296703,23,0.126374,23,22,1,0.005495
"Sasquatch IX_024","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_024.asset",9,15,135,44,0.325926,28,0.207407,28,12,16,0.118519
"Sasquatch IX_025","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_025.asset",9,9,81,36,0.444444,12,0.148148,12,8,4,0.049383
"Sasquatch IX_026","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_026.asset",9,9,81,40,0.493827,8,0.098765,8,0,8,0.098765
"Sasquatch IX_027","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_027.asset",9,9,81,38,0.469136,7,0.08642,7,5,2,0.024691
"Sasquatch IX_028","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_028.asset",11,11,121,44,0.363636,12,0.099174,12,0,12,0.099174
"Sasquatch IX_029","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_029.asset",11,11,121,40,0.330579,12,0.099174,12,0,12,0.099174
"Sasquatch IX_030","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_030.asset",11,11,121,52,0.429752,18,0.14876,18,8,10,0.082645
"Sasquatch IX_031","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_031.asset",37,11,407,148,0.363636,38,0.093366,38,8,30,0.07371
"Sasquatch IX_032","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_032.asset",13,13,169,44,0.260355,12,0.071006,12,4,8,0.047337
"Sasquatch IX_033","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_033.asset",13,13,169,44,0.260355,16,0.094675,16,8,8,0.047337
"Sasquatch IX_034","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_034.asset",14,14,196,70,0.357143,24,0.122449,24,0,24,0.122449
"Sasquatch IX_035","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_035.asset",13,13,169,58,0.343195,28,0.165681,28,8,20,0.118343
"Sasquatch IX_036","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_036.asset",17,17,289,108,0.373702,36,0.124568,36,28,8,0.027682
"Sasquatch IX_037","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_037.asset",17,17,289,32,0.110727,36,0.124568,36,20,16,0.055363
"Sasquatch IX_038","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_038.asset",17,17,289,32,0.110727,36,0.124568,36,32,4,0.013841
"Sasquatch IX_039","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_039.asset",17,17,289,32,0.110727,36,0.124568,36,32,4,0.013841
"Sasquatch IX_040","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_040.asset",17,17,289,36,0.124568,32,0.110727,32,0,32,0.110727
"Sasquatch IX_041","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_041.asset",17,17,289,36,0.124568,36,0.124568,36,0,36,0.124568
"Sasquatch IX_042","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_042.asset",17,17,289,32,0.110727,36,0.124568,36,0,36,0.124568
"Sasquatch IX_043","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_043.asset",17,17,289,32,0.110727,36,0.124568,36,20,16,0.055363
"Sasquatch IX_044","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_044.asset",17,17,289,68,0.235294,72,0.249135,72,20,52,0.179931
"Sasquatch IX_045","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_045.asset",21,21,441,92,0.208617,128,0.290249,128,44,84,0.190476
"Sasquatch IX_046","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_046.asset",15,15,225,52,0.231111,24,0.106667,24,12,12,0.053333
"Sasquatch IX_047","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_047.asset",21,21,441,56,0.126984,76,0.172336,76,52,24,0.054422
"Sasquatch IX_048","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_048.asset",25,25,625,72,0.1152,124,0.1984,124,104,20,0.032
"Sasquatch IX_049","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_049.asset",27,27,729,120,0.164609,100,0.137174,100,72,28,0.038409
"Sasquatch IX_050","Assets/Resources/Levels/Sasquatch IX/Sasquatch IX_050.asset",43,43,1849,268,0.144943,232,0.125473,232,188,44,0.023797
"Sasquatch V_001","Assets/Resources/Levels/Sasquatch V/Sasquatch V_001.asset",7,10,70,33,0.471429,4,0.057143,4,0,4,0.057143
"Sasquatch V_002","Assets/Resources/Levels/Sasquatch V/Sasquatch V_002.asset",8,8,64,33,0.515625,4,0.0625,4,0,4,0.0625
"Sasquatch V_003","Assets/Resources/Levels/Sasquatch V/Sasquatch V_003.asset",9,10,90,39,0.433333,4,0.044444,4,0,4,0.044444
"Sasquatch V_004","Assets/Resources/Levels/Sasquatch V/Sasquatch V_004.asset",10,9,90,40,0.444444,6,0.066667,6,1,5,0.055556
"Sasquatch V_005","Assets/Resources/Levels/Sasquatch V/Sasquatch V_005.asset",11,10,110,51,0.463636,10,0.090909,10,9,1,0.009091
"Sasquatch V_006","Assets/Resources/Levels/Sasquatch V/Sasquatch V_006.asset",11,10,110,48,0.436364,7,0.063636,7,3,4,0.036364
"Sasquatch V_007","Assets/Resources/Levels/Sasquatch V/Sasquatch V_007.asset",13,10,130,48,0.369231,8,0.061538,8,2,6,0.046154
"Sasquatch V_008","Assets/Resources/Levels/Sasquatch V/Sasquatch V_008.asset",13,12,156,61,0.391026,8,0.051282,8,2,6,0.038462
"Sasquatch V_009","Assets/Resources/Levels/Sasquatch V/Sasquatch V_009.asset",17,12,204,78,0.382353,10,0.04902,10,6,4,0.019608
"Sasquatch V_010","Assets/Resources/Levels/Sasquatch V/Sasquatch V_010.asset",10,10,100,49,0.49,5,0.05,5,2,3,0.03
"Sasquatch V_011","Assets/Resources/Levels/Sasquatch V/Sasquatch V_011.asset",11,12,132,61,0.462121,7,0.05303,7,4,3,0.022727
"Sasquatch V_012","Assets/Resources/Levels/Sasquatch V/Sasquatch V_012.asset",7,10,70,35,0.5,8,0.114286,8,0,8,0.114286
"Sasquatch V_013","Assets/Resources/Levels/Sasquatch V/Sasquatch V_013.asset",9,9,81,35,0.432099,8,0.098765,8,2,6,0.074074
"Sasquatch V_014","Assets/Resources/Levels/Sasquatch V/Sasquatch V_014.asset",17,9,153,66,0.431373,6,0.039216,6,2,4,0.026144
"Sasquatch V_015","Assets/Resources/Levels/Sasquatch V/Sasquatch V_015.asset",11,9,99,40,0.40404,14,0.141414,14,4,10,0.10101
"Sasquatch V_016","Assets/Resources/Levels/Sasquatch V/Sasquatch V_016.asset",12,9,108,50,0.462963,10,0.092593,10,0,10,0.092593
"Sasquatch V_017","Assets/Resources/Levels/Sasquatch V/Sasquatch V_017.asset",17,17,289,80,0.276817,16,0.055363,16,4,12,0.041522
"Sasquatch V_018","Assets/Resources/Levels/Sasquatch V/Sasquatch V_018.asset",9,12,108,52,0.481482,10,0.092593,10,0,10,0.092593
"Sasquatch V_019","Assets/Resources/Levels/Sasquatch V/Sasquatch V_019.asset",23,13,299,97,0.324415,14,0.046823,14,2,12,0.040134
"Sasquatch V_020","Assets/Resources/Levels/Sasquatch V/Sasquatch V_020.asset",18,11,198,85,0.429293,6,0.030303,6,0,6,0.030303
"Sasquatch V_021","Assets/Resources/Levels/Sasquatch V/Sasquatch V_021.asset",17,12,204,86,0.421569,7,0.034314,7,0,7,0.034314
"Sasquatch V_022","Assets/Resources/Levels/Sasquatch V/Sasquatch V_022.asset",14,12,168,72,0.428571,8,0.047619,8,1,7,0.041667
"Sasquatch V_023","Assets/Resources/Levels/Sasquatch V/Sasquatch V_023.asset",11,13,143,55,0.384615,16,0.111888,16,2,14,0.097902
"Sasquatch V_024","Assets/Resources/Levels/Sasquatch V/Sasquatch V_024.asset",12,11,132,57,0.431818,9,0.068182,9,1,8,0.060606
"Sasquatch V_025","Assets/Resources/Levels/Sasquatch V/Sasquatch V_025.asset",21,14,294,113,0.384354,14,0.047619,14,2,12,0.040816
"Sasquatch V_026","Assets/Resources/Levels/Sasquatch V/Sasquatch V_026.asset",23,15,345,116,0.336232,13,0.037681,13,0,13,0.037681
"Sasquatch V_027","Assets/Resources/Levels/Sasquatch V/Sasquatch V_027.asset",30,19,570,199,0.349123,18,0.031579,18,0,18,0.031579
"Sasquatch V_028","Assets/Resources/Levels/Sasquatch V/Sasquatch V_028.asset",21,12,252,100,0.396825,20,0.079365,20,2,18,0.071429
"Sasquatch V_029","Assets/Resources/Levels/Sasquatch V/Sasquatch V_029.asset",21,18,378,112,0.296296,26,0.068783,26,10,16,0.042328
"Sasquatch V_030","Assets/Resources/Levels/Sasquatch V/Sasquatch V_030.asset",16,16,256,64,0.25,16,0.0625,16,4,12,0.046875
"Sasquatch V_031","Assets/Resources/Levels/Sasquatch V/Sasquatch V_031.asset",18,18,324,72,0.222222,28,0.08642,28,12,16,0.049383
"Sasquatch V_032","Assets/Resources/Levels/Sasquatch V/Sasquatch V_032.asset",11,11,121,54,0.446281,12,0.099174,12,8,4,0.033058
"Sasquatch V_033","Assets/Resources/Levels/Sasquatch V/Sasquatch V_033.asset",13,13,169,50,0.295858,18,0.106509,18,8,10,0.059172
"Sasquatch V_034","Assets/Resources/Levels/Sasquatch V/Sasquatch V_034.asset",13,13,169,68,0.402367,20,0.118343,20,4,16,0.094675
"Sasquatch V_035","Assets/Resources/Levels/Sasquatch V/Sasquatch V_035.asset",13,13,169,52,0.307692,37,0.218935,37,1,36,0.213018
"Sasquatch V_036","Assets/Resources/Levels/Sasquatch V/Sasquatch V_036.asset",13,13,169,65,0.384615,24,0.142012,24,0,24,0.142012
"Sasquatch V_037","Assets/Resources/Levels/Sasquatch V/Sasquatch V_037.asset",16,16,256,104,0.40625,18,0.070313,18,10,8,0.03125
"Sasquatch V_038","Assets/Resources/Levels/Sasquatch V/Sasquatch V_038.asset",18,18,324,140,0.432099,22,0.067901,22,14,8,0.024691
"Sasquatch V_039","Assets/Resources/Levels/Sasquatch V/Sasquatch V_039.asset",17,17,289,100,0.346021,36,0.124568,36,0,36,0.124568
